duration,protocol_type,service,src_bytes,dst_bytes,flag,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,srv_serror_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,label
0,tcp,http,408,0,OTH,20,26,0.0,0.9,0.1,0.0,0.31,20,26,0.9,0.1,0.07,0.0,0.31,0.0,Normal
0,tcp,other,66,0,OTH,15,13,0.0,0.73,0.27,0.0,0.15,15,13,0.73,0.27,0.14,0.0,0.15,0.0,Normal
0,tcp,http,232,0,OTH,8,29,0.0,1.0,0.0,0.0,0.72,8,29,1.0,0.0,0.3,0.0,0.72,0.0,Normal
0,tcp,other,66,0,OTH,5,3,0.0,0.2,0.8,0.0,0.67,5,3,0.2,0.8,0.0,0.0,0.67,0.0,Normal
0,tcp,http,408,0,OTH,30,39,0.0,0.87,0.13,0.0,0.33,30,39,0.87,0.13,0.15,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,52,64,0.0,0.87,0.13,0.0,0.3,52,64,0.87,0.13,0.08,0.0,0.3,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,3,11,0.0,1.0,0.0,0.0,0.73,3,11,1.0,0.0,0.42,0.0,0.73,0.0,Normal
0,tcp,http,409,0,OTH,20,26,0.0,0.85,0.15,0.0,0.35,20,26,0.85,0.15,0.0,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,20,21,0.0,0.75,0.25,0.0,0.29,20,21,0.75,0.25,0.14,0.0,0.29,0.0,Normal
0,tcp,other,66,0,OTH,16,25,0.0,0.88,0.12,0.0,0.44,16,25,0.88,0.12,0.04,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,446,725,0.0,0.92,0.08,0.0,0.43,53,96,0.96,0.04,0.0,0.0,0.47,0.0,Normal
0,tcp,http,230,0,OTH,5,16,0.0,1.0,0.0,0.0,0.69,5,16,1.0,0.0,0.29,0.0,0.69,0.0,Normal
0,tcp,other,258,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.33,0.0,1.0,0.0,Normal
0,tcp,http,232,0,OTH,14,43,0.0,1.0,0.0,0.0,0.67,14,43,1.0,0.0,0.32,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,41,66,0.0,0.9,0.1,0.0,0.44,41,66,0.9,0.1,0.04,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,4,12,0.0,1.0,0.0,0.0,0.67,4,12,1.0,0.0,0.31,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,34,43,0.0,0.82,0.18,0.0,0.35,34,43,0.82,0.18,0.0,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,406,432,0.84,0.99,0.01,0.79,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,866,0,OTH,0,3,0.0,0.0,0.0,0.0,1.0,0,3,0.0,0.0,0.25,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,1,7,0.0,1.0,0.0,0.0,0.86,1,7,1.0,0.0,0.38,0.0,0.86,0.0,Normal
0,tcp,other,66,0,OTH,286,458,0.0,0.9,0.1,0.0,0.44,53,81,0.83,0.17,0.01,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,296,440,0.0,0.95,0.05,0.0,0.36,62,96,0.97,0.03,0.12,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,31,41,0.0,0.87,0.13,0.0,0.34,31,41,0.87,0.13,0.07,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,18,21,0.0,0.78,0.22,0.0,0.33,18,21,0.78,0.22,0.23,0.0,0.33,0.0,Normal
0,tcp,http,409,0,OTH,568,975,0.0,0.96,0.04,0.0,0.44,56,96,0.96,0.04,0.02,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,24,32,0.0,0.83,0.17,0.0,0.38,24,32,0.83,0.17,0.09,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,209,593,0.0,1.0,0.0,0.0,0.65,49,100,1.0,0.0,0.49,0.0,0.51,0.0,Normal
0,tcp,other,258,0,OTH,10,7,0.0,0.3,0.7,0.0,0.57,10,7,0.3,0.7,0.12,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,7,11,0.0,0.71,0.29,0.0,0.55,7,11,0.71,0.29,0.33,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,21,28,0.0,0.67,0.33,0.0,0.5,21,28,0.67,0.33,0.03,0.0,0.5,0.0,Normal
0,tcp,http,232,0,OTH,15,46,0.0,1.0,0.0,0.0,0.67,15,46,1.0,0.0,0.32,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,18,24,0.0,0.83,0.17,0.0,0.38,18,24,0.83,0.17,0.2,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,962,2297,0.0,1.0,0.0,0.0,0.58,46,97,1.0,0.0,0.47,0.0,0.53,0.0,Normal
0,tcp,http,231,0,OTH,45,122,0.0,1.0,0.0,0.0,0.63,37,100,1.0,0.0,0.37,0.0,0.63,0.0,Normal
0,tcp,http,60,0,S1,578,601,0.91,0.99,0.01,0.87,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,57,85,0.0,0.93,0.07,0.0,0.38,57,85,0.93,0.07,0.1,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,35,56,0.0,0.89,0.11,0.0,0.45,35,56,0.89,0.11,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,20,60,0.0,1.0,0.0,0.0,0.67,20,60,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,0,3,0.0,0.0,0.0,0.0,1.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,1,124,0.0,1.0,0.0,0.0,0.99,1,96,1.0,0.0,0.39,0.0,0.99,0.0,Normal
0,tcp,other,66,0,OTH,63,88,0.0,0.9,0.1,0.0,0.35,63,88,0.9,0.1,0.0,0.0,0.35,0.0,Normal
0,tcp,other,74,0,S1,14,7,0.14,0.5,0.5,0.29,0.0,14,7,0.5,0.5,0.0,0.14,0.0,0.29,Normal
0,tcp,http,60,0,S1,541,571,0.89,0.99,0.01,0.84,0.06,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,649,85,0.0,0.06,0.94,0.0,0.51,50,8,0.08,0.92,0.22,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,31,27,0.0,0.45,0.55,0.0,0.48,31,27,0.45,0.55,0.36,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,17,6,0.0,0.12,0.88,0.0,0.67,17,6,0.12,0.88,0.14,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,266,399,0.0,0.89,0.11,0.0,0.41,57,94,0.93,0.07,0.0,0.0,0.44,0.0,Normal
0,tcp,http,1222,0,OTH,16,50,0.0,1.0,0.0,0.0,0.68,16,50,1.0,0.0,0.31,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,47,121,0.0,1.0,0.0,0.0,0.61,37,92,1.0,0.0,0.4,0.0,0.6,0.0,Normal
0,tcp,other,66,0,OTH,139,379,0.0,1.0,0.0,0.0,0.63,36,93,1.0,0.0,0.46,0.0,0.61,0.0,Normal
0,tcp,other,66,0,OTH,41,56,0.0,0.9,0.1,0.0,0.34,41,56,0.9,0.1,0.0,0.0,0.34,0.0,Normal
0,tcp,http,453,0,OTH,40,57,0.0,0.9,0.1,0.0,0.37,40,57,0.9,0.1,0.0,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,53,77,0.0,0.92,0.08,0.0,0.36,53,77,0.92,0.08,0.06,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,4,15,0.0,1.0,0.0,0.0,0.73,4,15,1.0,0.0,0.44,0.0,0.73,0.0,Normal
0,tcp,http,409,0,OTH,45,62,0.0,0.91,0.09,0.0,0.34,45,62,0.91,0.09,0.13,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,53,70,0.0,0.89,0.11,0.0,0.33,53,70,0.89,0.11,0.01,0.0,0.33,0.0,Normal
0,tcp,http,599,525,SF,19,23,0.0,0.79,0.21,0.0,0.35,19,23,0.79,0.21,0.0,0.0,0.35,0.0,Normal
0,tcp,http,409,0,OTH,34,48,0.0,0.94,0.06,0.0,0.33,34,48,0.94,0.06,0.12,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,1,7,0.0,1.0,0.0,0.0,0.86,1,7,1.0,0.0,0.38,0.0,0.86,0.0,Normal
0,tcp,other,66,0,OTH,29,40,0.0,0.79,0.21,0.0,0.42,29,40,0.79,0.21,0.02,0.0,0.42,0.0,Normal
0,tcp,other,66,0,OTH,9,21,0.0,1.0,0.0,0.0,0.57,9,21,1.0,0.0,0.41,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,878,2213,0.0,1.0,0.0,0.0,0.6,34,96,1.0,0.0,0.42,0.0,0.65,0.0,Normal
0,tcp,http,60,0,S1,829,831,0.96,0.99,0.01,0.96,0.01,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,37,50,0.0,0.78,0.22,0.0,0.42,37,50,0.78,0.22,0.1,0.0,0.42,0.0,Normal
0,tcp,http,60,0,S1,598,614,0.92,0.99,0.01,0.9,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,9,17,0.0,1.0,0.0,0.0,0.47,9,17,1.0,0.0,0.0,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,53,70,0.0,0.92,0.08,0.0,0.3,53,70,0.92,0.08,0.13,0.0,0.3,0.0,Normal
0,tcp,http,238,0,OTH,35,1118,0.0,1.0,0.0,0.0,0.97,0,96,0.0,0.0,0.47,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,26,32,0.0,0.73,0.27,0.0,0.41,26,32,0.73,0.27,0.03,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,849,1442,0.0,0.95,0.05,0.0,0.44,51,96,0.96,0.04,0.0,0.0,0.49,0.0,Normal
0,tcp,other,66,0,OTH,31,46,0.0,0.94,0.06,0.0,0.37,31,46,0.94,0.06,0.0,0.0,0.37,0.0,Normal
0,tcp,http,409,0,OTH,23,34,0.0,0.91,0.09,0.0,0.38,23,34,0.91,0.09,0.06,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,15,19,0.0,1.0,0.0,0.0,0.21,15,19,1.0,0.0,0.05,0.0,0.21,0.0,Normal
0,tcp,other,66,0,OTH,37,55,0.0,0.84,0.16,0.0,0.44,37,55,0.84,0.16,0.05,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,76,111,0.0,0.95,0.05,0.0,0.35,64,96,0.97,0.03,0.09,0.0,0.35,0.0,Normal
0,tcp,http,232,0,OTH,31,93,0.0,1.0,0.0,0.0,0.67,31,91,1.0,0.0,0.34,0.0,0.66,0.0,Normal
0,tcp,other,258,0,OTH,26,11,0.0,0.23,0.77,0.0,0.45,26,11,0.23,0.77,0.17,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,14,7,0.0,0.21,0.79,0.0,0.57,14,7,0.21,0.79,0.25,0.0,0.57,0.0,Normal
0,tcp,http,408,0,OTH,61,105,0.0,0.93,0.07,0.0,0.46,53,92,0.92,0.08,0.03,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,390,572,0.0,0.9,0.1,0.0,0.39,62,89,0.9,0.1,0.0,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,25,69,0.0,1.0,0.0,0.0,0.64,25,69,1.0,0.0,0.36,0.0,0.64,0.0,Normal
0,tcp,other,242,0,OTH,7,3,0.0,0.14,0.86,0.0,0.67,7,3,0.14,0.86,0.0,0.0,0.67,0.0,Normal
0,tcp,http,232,0,OTH,19,59,0.0,1.0,0.0,0.0,0.68,19,59,1.0,0.0,0.35,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,20,25,0.0,0.9,0.1,0.0,0.28,20,25,0.9,0.1,0.0,0.0,0.28,0.0,Normal
0,tcp,http,231,0,OTH,4,15,0.0,1.0,0.0,0.0,0.73,4,15,1.0,0.0,0.25,0.0,0.73,0.0,Normal
0,tcp,other,66,0,OTH,240,537,0.0,1.0,0.0,0.0,0.55,41,90,1.0,0.0,0.45,0.0,0.54,0.0,Normal
0,tcp,other,66,0,OTH,51,69,0.0,0.84,0.16,0.0,0.38,51,69,0.84,0.16,0.06,0.0,0.38,0.0,Normal
0,tcp,http,232,0,OTH,12,38,0.0,1.0,0.0,0.0,0.68,12,38,1.0,0.0,0.31,0.0,0.68,0.0,Normal
0,tcp,http,60,0,S1,638,667,0.88,0.99,0.01,0.84,0.05,99,99,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,9,16,0.0,1.0,0.0,0.0,0.44,9,16,1.0,0.0,0.0,0.0,0.44,0.0,Normal
0,tcp,other,242,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.43,0.0,0.67,0.0,Normal
0,tcp,http,393,0,OTH,30,42,0.0,0.87,0.13,0.0,0.38,30,42,0.87,0.13,0.0,0.0,0.38,0.0,Normal
0,tcp,http,295,0,OTH,6,18,0.0,1.0,0.0,0.0,0.67,6,18,1.0,0.0,0.32,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,50,78,0.0,0.92,0.08,0.0,0.41,50,78,0.92,0.08,0.06,0.0,0.41,0.0,Normal
0,tcp,http,231,0,OTH,19,63,0.0,1.0,0.0,0.0,0.7,19,63,1.0,0.0,0.36,0.0,0.7,0.0,Normal
0,tcp,other,66,0,OTH,47,63,0.0,0.87,0.13,0.0,0.35,47,63,0.87,0.13,0.0,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,16,25,0.0,0.88,0.12,0.0,0.44,16,25,0.88,0.12,0.12,0.0,0.44,0.0,Normal
0,tcp,http,231,0,OTH,3,10,0.0,1.0,0.0,0.0,0.7,3,10,1.0,0.0,0.27,0.0,0.7,0.0,Normal
0,tcp,other,66,0,OTH,252,43,0.0,0.08,0.92,0.0,0.51,60,11,0.08,0.92,0.17,0.0,0.55,0.0,Normal
0,tcp,other,258,0,OTH,4,12,0.0,1.0,0.0,0.0,0.67,4,12,1.0,0.0,0.46,0.0,0.67,0.0,Normal
0,tcp,http,647,2100,SF,8,2,0.0,0.25,0.75,0.0,0.0,8,2,0.25,0.75,0.0,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,150,193,0.61,0.96,0.04,0.48,0.25,97,96,0.98,0.02,0.0,0.95,0.01,0.96,DoS
0,tcp,other,66,0,OTH,54,77,0.0,0.89,0.11,0.0,0.38,54,77,0.89,0.11,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,1,0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,258,0,OTH,3,12,0.0,1.0,0.0,0.0,0.75,3,12,1.0,0.0,0.46,0.0,0.75,0.0,Normal
0,tcp,http,78,0,OTH,29,66,0.0,1.0,0.0,0.0,0.56,29,66,1.0,0.0,0.43,0.0,0.56,0.0,Normal
0,tcp,other,66,0,OTH,600,969,0.0,0.94,0.06,0.0,0.42,62,89,0.9,0.1,0.32,0.0,0.37,0.0,Normal
0,tcp,other,162,0,OTH,2,8,0.0,1.0,0.0,0.0,0.75,2,8,1.0,0.0,0.44,0.0,0.75,0.0,Normal
0,tcp,http,790,751,SF,5,6,0.0,0.6,0.4,0.0,0.5,5,6,0.6,0.4,0.0,0.0,0.5,0.0,Normal
0,tcp,http,232,0,OTH,28,79,0.0,1.0,0.0,0.0,0.65,28,79,1.0,0.0,0.35,0.0,0.65,0.0,Normal
0,tcp,http,409,0,OTH,34,50,0.0,0.94,0.06,0.0,0.36,34,50,0.94,0.06,0.04,0.0,0.36,0.0,Normal
0,tcp,http,409,0,OTH,45,61,0.0,0.87,0.13,0.0,0.36,45,61,0.87,0.13,0.06,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,13,26,0.0,1.0,0.0,0.0,0.5,13,26,1.0,0.0,0.48,0.0,0.5,0.0,Normal
0,tcp,other,258,0,OTH,109,8,0.0,0.04,0.96,0.0,0.5,58,4,0.03,0.97,0.2,0.0,0.5,0.0,Normal
0,tcp,http,232,0,OTH,19,59,0.0,1.0,0.0,0.0,0.68,19,59,1.0,0.0,0.32,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,31,27,0.0,0.48,0.52,0.0,0.44,31,27,0.48,0.52,0.29,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,26,30,0.0,0.77,0.23,0.0,0.33,26,30,0.77,0.23,0.1,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,8,10,0.0,0.75,0.25,0.0,0.4,8,10,0.75,0.25,0.27,0.0,0.4,0.0,Normal
0,tcp,http,408,0,OTH,18,20,0.0,0.78,0.22,0.0,0.3,18,20,0.78,0.22,0.29,0.0,0.3,0.0,Normal
0,tcp,other,66,0,OTH,15,17,0.0,0.73,0.27,0.0,0.35,15,17,0.73,0.27,0.28,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,738,1226,0.0,0.95,0.05,0.0,0.43,56,92,0.93,0.07,0.12,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,27,45,0.0,0.93,0.07,0.0,0.44,27,45,0.93,0.07,0.0,0.0,0.44,0.0,Normal
0,tcp,other,162,0,OTH,1,5,0.0,1.0,0.0,0.0,0.8,1,5,1.0,0.0,0.5,0.0,0.8,0.0,Normal
0,tcp,http,60,0,S1,578,597,0.89,0.99,0.01,0.86,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,769,1923,0.0,1.0,0.0,0.0,0.6,41,100,1.0,0.0,0.42,0.0,0.59,0.0,Normal
0,tcp,other,66,0,OTH,6,10,0.0,1.0,0.0,0.0,0.4,6,10,1.0,0.0,0.0,0.0,0.4,0.0,Normal
0,tcp,other,66,0,OTH,30,44,0.0,0.93,0.07,0.0,0.36,30,44,0.93,0.07,0.0,0.0,0.36,0.0,Normal
0,tcp,other,258,0,OTH,1,6,0.0,1.0,0.0,0.0,0.83,1,6,1.0,0.0,0.43,0.0,0.83,0.0,Normal
0,tcp,http,409,0,OTH,24,39,0.0,0.92,0.08,0.0,0.44,24,39,0.92,0.08,0.1,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,4,3,0.0,0.25,0.75,0.0,0.67,4,3,0.25,0.75,0.0,0.0,0.67,0.0,Normal
0,tcp,other,258,0,OTH,2,12,0.0,1.0,0.0,0.0,0.83,2,12,1.0,0.0,0.46,0.0,0.83,0.0,Normal
0,tcp,other,66,0,OTH,16,38,0.0,1.0,0.0,0.0,0.58,16,38,1.0,0.0,0.46,0.0,0.58,0.0,Normal
0,tcp,http,408,0,OTH,32,39,0.0,0.81,0.19,0.0,0.33,32,39,0.81,0.19,0.05,0.0,0.33,0.0,Normal
0,tcp,http,599,526,SF,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,408,0,OTH,56,90,0.0,0.89,0.11,0.0,0.44,55,90,0.91,0.09,0.04,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,22,31,0.0,0.91,0.09,0.0,0.35,22,31,0.91,0.09,0.09,0.0,0.35,0.0,Normal
0,tcp,http,392,0,OTH,19,25,0.0,0.79,0.21,0.0,0.4,19,25,0.79,0.21,0.0,0.0,0.4,0.0,Normal
0,tcp,other,66,0,OTH,1175,1975,0.0,0.94,0.06,0.0,0.44,53,96,0.96,0.04,0.0,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,321,985,0.0,1.0,0.0,0.0,0.67,39,98,1.0,0.0,0.45,0.0,0.6,0.0,Normal
0,tcp,http,409,0,OTH,45,64,0.0,0.89,0.11,0.0,0.38,45,64,0.89,0.11,0.09,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,18,22,0.0,0.89,0.11,0.0,0.27,18,22,0.89,0.11,0.0,0.0,0.27,0.0,Normal
0,tcp,http,230,0,OTH,3,17,0.0,1.0,0.0,0.0,0.82,3,17,1.0,0.0,0.17,0.0,0.82,0.0,Normal
0,tcp,http,230,0,OTH,14,33,0.0,1.0,0.0,0.0,0.58,14,33,1.0,0.0,0.41,0.0,0.58,0.0,Normal
0,tcp,http,408,0,OTH,52,73,0.0,0.88,0.12,0.0,0.37,52,73,0.88,0.12,0.19,0.0,0.37,0.0,Normal
0,tcp,other,162,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.4,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,20,65,0.0,1.0,0.0,0.0,0.69,20,65,1.0,0.0,0.33,0.0,0.69,0.0,Normal
0,tcp,other,66,0,OTH,680,1195,0.0,0.95,0.05,0.0,0.46,53,92,0.92,0.08,0.03,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,237,398,0.0,0.95,0.05,0.0,0.43,56,96,0.96,0.04,0.0,0.0,0.44,0.0,Normal
0,tcp,http,599,526,SF,9,11,0.0,0.78,0.22,0.0,0.36,9,11,0.78,0.22,0.0,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,45,64,0.0,0.91,0.09,0.0,0.36,45,64,0.91,0.09,0.0,0.0,0.36,0.0,Normal
0,tcp,other,258,0,OTH,31,4,0.0,0.06,0.94,0.0,0.5,31,4,0.06,0.94,0.2,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,26,30,0.0,0.77,0.23,0.0,0.33,26,30,0.77,0.23,0.0,0.0,0.33,0.0,Normal
0,tcp,http,297,0,OTH,19,963,0.0,1.0,0.0,0.0,0.98,1,95,1.0,0.0,0.46,0.0,0.99,0.0,Normal
0,tcp,other,162,0,OTH,6,4,0.0,0.33,0.67,0.0,0.5,6,4,0.33,0.67,0.2,0.0,0.5,0.0,Normal
0,tcp,other,258,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.4,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,4,3,0.0,0.25,0.75,0.0,0.67,4,3,0.25,0.75,0.0,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,100,165,0.0,0.94,0.06,0.0,0.43,57,95,0.95,0.05,0.04,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,27,33,0.0,0.81,0.19,0.0,0.33,27,33,0.81,0.19,0.15,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,16,22,0.0,0.88,0.12,0.0,0.36,16,22,0.88,0.12,0.04,0.0,0.36,0.0,Normal
0,tcp,other,258,0,OTH,17,4,0.0,0.12,0.88,0.0,0.5,17,4,0.12,0.88,0.2,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,337,476,0.0,0.86,0.14,0.0,0.39,55,74,0.75,0.25,0.07,0.0,0.45,0.0,Normal
0,tcp,http,231,0,OTH,5,16,0.0,1.0,0.0,0.0,0.69,5,16,1.0,0.0,0.29,0.0,0.69,0.0,Normal
0,tcp,http,60,0,S1,213,221,0.87,0.98,0.02,0.84,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,1288,2188,0.0,0.95,0.05,0.0,0.44,52,100,1.0,0.0,0.0,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,26,38,0.0,0.81,0.19,0.0,0.45,26,38,0.81,0.19,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,29,61,0.0,1.0,0.0,0.0,0.52,29,61,1.0,0.0,0.47,0.0,0.52,0.0,Normal
0,tcp,other,66,0,OTH,271,492,0.0,0.96,0.04,0.0,0.47,50,100,1.0,0.0,0.0,0.0,0.5,0.0,Normal
0,tcp,http,60,0,S1,88,108,0.44,0.91,0.09,0.36,0.26,74,92,0.95,0.05,0.0,0.53,0.24,0.42,DoS
0,tcp,http,232,0,OTH,11,29,0.0,1.0,0.0,0.0,0.62,11,29,1.0,0.0,0.43,0.0,0.62,0.0,Normal
0,tcp,http,392,0,OTH,86,121,0.0,0.93,0.07,0.0,0.34,65,92,0.94,0.06,0.1,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,10,23,0.0,1.0,0.0,0.0,0.57,10,23,1.0,0.0,0.42,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,22,57,0.0,1.0,0.0,0.0,0.61,22,57,1.0,0.0,0.38,0.0,0.61,0.0,Normal
0,tcp,http,232,0,OTH,13,33,0.0,1.0,0.0,0.0,0.61,13,33,1.0,0.0,0.38,0.0,0.61,0.0,Normal
0,tcp,other,66,0,OTH,134,397,0.0,1.0,0.0,0.0,0.66,28,80,1.0,0.0,0.35,0.0,0.65,0.0,Normal
0,tcp,http,60,0,S1,424,448,0.88,0.99,0.01,0.83,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,409,0,OTH,30,50,0.0,0.93,0.07,0.0,0.44,30,50,0.93,0.07,0.04,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,1,5,0.0,1.0,0.0,0.0,0.8,1,5,1.0,0.0,0.33,0.0,0.8,0.0,Normal
0,tcp,http,60,0,S1,947,993,0.89,0.99,0.01,0.85,0.06,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,599,525,SF,34,44,0.0,0.82,0.18,0.0,0.36,34,44,0.82,0.18,0.0,0.0,0.36,0.0,Normal
0,tcp,http,237,0,OTH,0,4,0.0,0.0,0.0,0.0,1.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,790,819,SF,51,64,0.0,0.84,0.16,0.0,0.33,51,64,0.84,0.16,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,12,12,0.0,0.83,0.17,0.0,0.17,12,12,0.83,0.17,0.0,0.0,0.17,0.0,Normal
0,tcp,other,66,0,OTH,668,1062,0.0,0.93,0.07,0.0,0.42,53,95,0.94,0.06,0.0,0.0,0.47,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,258,0,OTH,1,6,0.0,1.0,0.0,0.0,0.83,1,6,1.0,0.0,0.43,0.0,0.83,0.0,Normal
0,tcp,http,409,0,OTH,939,1581,0.0,0.95,0.05,0.0,0.44,61,92,0.93,0.07,0.04,0.0,0.38,0.0,Normal
0,tcp,http,60,0,S1,746,758,0.94,0.99,0.01,0.93,0.02,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,29,47,0.0,0.93,0.07,0.0,0.43,29,47,0.93,0.07,0.08,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,19,22,0.0,0.79,0.21,0.0,0.32,19,22,0.79,0.21,0.04,0.0,0.32,0.0,Normal
0,tcp,other,66,0,OTH,4,5,0.0,1.0,0.0,0.0,0.2,4,5,1.0,0.0,0.0,0.0,0.2,0.0,Normal
0,tcp,http,599,526,SF,43,57,0.0,0.91,0.09,0.0,0.32,43,57,0.91,0.09,0.0,0.0,0.32,0.0,Normal
